feature,importance_gain_mean,importance_gain_std,selected_in_n_folds
cos_elem_2852,3.814750611782074,6.822684935535704,2
euc_elem_1308,3.8113880157470703,6.032380696539659,2
euc_elem_3007,3.809776747226715,7.61955349445343,1
euc_elem_893,3.807393306493759,4.66362789769902,2
cos_elem_3297,3.7998633980751038,4.7433261553939765,2
euc_elem_1808,3.7995187297463415,3.5066635072903893,3
cos_elem_693,3.7978980034589767,4.655447576061371,2
cos_elem_480,3.7932647943496702,7.5865295886993405,1
euc_elem_753,3.7929234504699707,7.585846900939941,1
euc_elem_390,3.7812827825546265,4.096214986801798,3
euc_elem_2792,3.7776493668556212,7.5552987337112425,1
cos_elem_1692,3.7759838163852693,5.447107842965811,2
cos_elem_864,3.7740009844303133,4.773808313566673,2
cos_elem_2972,3.773131635785103,4.738649507960334,3
euc_elem_2922,3.76774365156889,3.643541018528148,3
euc_elem_60,3.7670451402664185,4.66727890613539,2
cos_elem_322,3.760105994343758,5.121249732733854,2
cos_elem_591,3.7586199760437013,7.517239952087403,1
euc_elem_1901,3.7585394024848937,7.517078804969787,1
euc_elem_1992,3.7555372178554536,4.650725798901475,2
cos_elem_1182,3.7527024418115618,6.276068675788287,2
cos_elem_2798,3.749093997478485,7.498187994956969,1
euc_elem_2600,3.7408022224903106,6.399308569577286,2
cos_elem_2425,3.7374205946922303,7.474841189384461,1
euc_elem_2215,3.7351173639297484,5.084241501610643,2
euc_elem_231,3.7336199998855593,7.4672399997711185,1
cos_elem_458,3.733388414978981,5.17707610744736,2
euc_elem_836,3.7322902157902718,4.636941657265533,2
euc_elem_2299,3.7295284032821656,4.59083281289237,2
euc_elem_599,3.7274673640727998,4.601617177511716,2
cos_elem_234,3.726501765847206,4.716297347546303,2
cos_elem_2495,3.7179677903652193,7.435935580730439,1
euc_elem_2716,3.7178928315639497,4.6952171077261005,2
euc_elem_847,3.7176054388284685,6.1659953477856755,2
cos_elem_2205,3.7112532377243044,7.422506475448609,1
euc_elem_426,3.7111536264419556,4.6016560668767585,2
cos_elem_377,3.706415605545044,7.412831211090088,1
euc_elem_2438,3.7002070009708405,4.9542531715247105,2
cos_elem_1652,3.6959867984056474,4.86100044623991,2
euc_elem_2756,3.6926679968833924,4.60592915583623,2
euc_elem_2150,3.6872894331812858,4.72214217320015,2
euc_elem_1161,3.6841269731521606,4.595919077183053,2
euc_elem_2550,3.680123446881771,3.429933284205829,3
euc_elem_2001,3.679233455657959,7.358466911315918,1
cos_elem_3320,3.6748727679252626,7.349745535850526,1
euc_elem_1838,3.6706560134887694,7.341312026977539,1
euc_elem_2875,3.6690478324890137,7.338095664978027,1
cos_elem_2937,3.6617064028978348,4.515147597371997,2
euc_elem_2497,3.6573479533195496,7.314695906639098,1
euc_elem_2816,3.652347993850708,7.304695987701416,1
cos_elem_1245,3.6510172486305237,7.302034497261047,1
euc_elem_1573,3.650490790605545,7.30098158121109,1
cos_elem_877,3.6451634049415587,7.290326809883117,1
euc_elem_2855,3.6362325608730317,4.69504139349018,2
euc_elem_1703,3.634933388233185,4.725032703869525,3
cos_elem_1074,3.630211641639471,7.260423283278942,1
cos_elem_433,3.6285436391830443,7.257087278366089,1
euc_elem_2531,3.6265478640794755,4.800002988199076,2
cos_elem_1225,3.626471257209778,4.636947934055676,2
euc_elem_2832,3.6207855582237243,7.2415711164474486,1
cos_elem_2592,3.6203265488147736,7.240653097629547,1
euc_elem_870,3.618856829404831,7.237713658809661,1
cos_elem_1147,3.6159120321273805,7.231824064254761,1
cos_elem_2729,3.613819420337677,7.227638840675354,1
cos_elem_1269,3.613342249393463,4.692479330077048,2
euc_elem_2465,3.6129621982574465,7.225924396514893,1
cos_elem_2393,3.606667976081371,7.213335952162742,1
cos_elem_1983,3.5976448968052863,7.195289793610573,2
euc_elem_509,3.594664067029953,4.636261417284245,2
euc_elem_1375,3.5931894183158875,7.186378836631775,1
euc_elem_234,3.5896764397621155,7.179352879524231,1
cos_elem_2007,3.5818228125572205,4.833202509204199,3
euc_elem_3094,3.573162204027176,5.82077332677068,2
euc_elem_3210,3.5716318100690843,5.750816587788304,2
euc_elem_2573,3.5665785670280457,3.6135151238119327,3
euc_elem_3127,3.5640854120254515,4.558788985663693,2
euc_elem_860,3.562846727669239,5.694567439570304,2
cos_elem_1434,3.558581018447876,4.391171181126276,2
cos_elem_2079,3.5554500326514242,4.4619260518118615,2
euc_elem_861,3.5547588765621185,5.168255253870833,3
cos_elem_2855,3.5459877818822862,4.501966405303368,2
cos_elem_1214,3.5433228075504304,4.595077883536462,2
cos_elem_1318,3.5428886115550995,4.391790478058412,2
euc_elem_1922,3.5378527522087095,7.075705504417419,1
euc_elem_2639,3.5358183860778807,7.071636772155761,1
euc_elem_385,3.5350153386592864,7.070030677318573,1
cos_elem_2983,3.5338742077350616,4.402937154641785,2
euc_elem_2065,3.5318760097026827,7.063752019405365,1
cos_elem_243,3.529281088709831,4.324560320015495,3
euc_elem_2545,3.5272484973073004,5.272100572350766,2
cos_elem_311,3.5253964185714723,4.697445962421147,2
cos_elem_762,3.523475134372711,7.046950268745422,1
cos_elem_2349,3.5142484307289124,7.028496861457825,1
euc_elem_2526,3.5136607944965363,7.027321588993073,1
euc_elem_636,3.512086033821106,7.024172067642212,1
euc_elem_1108,3.5073050022125245,7.014610004425049,1
euc_elem_1,3.50635941028595,4.487579603435819,2
cos_elem_2418,3.5035136222839354,3.7261947734527383,3
cos_elem_1878,3.5020825982093813,7.004165196418763,1
euc_elem_2420,3.4978179693222047,6.995635938644409,1
cos_elem_630,3.4968122482299804,6.993624496459961,1
cos_elem_1864,3.4965740382671355,6.993148076534271,1
cos_elem_262,3.495556044578552,6.991112089157104,1
euc_elem_214,3.4904496014118194,6.980899202823639,1
cos_elem_313,3.4893435657024385,6.978687131404877,1
euc_elem_2825,3.487766796350479,4.360990808927013,2
cos_elem_2288,3.487665432691574,6.975330865383149,1
cos_elem_224,3.4861621379852297,6.972324275970459,1
euc_elem_166,3.482769973576069,5.946421275746106,2
euc_elem_3322,3.474929839372635,2.925811373393532,3
cos_elem_532,3.463088834285736,4.301707814557171,2
cos_elem_1451,3.4628664046525954,6.925732809305191,1
cos_elem_2046,3.4572760105133056,4.605216152979809,2
euc_elem_341,3.451670329272747,4.505149265843374,2
euc_elem_1459,3.450846192240715,4.247844781843025,2
euc_elem_1075,3.446158599853516,6.892317199707032,1
euc_elem_1668,3.4406463742256164,5.161386194632422,2
cos_elem_2516,3.434338650107384,4.378976321716032,2
euc_elem_2203,3.434017205238342,4.688161336083826,2
euc_elem_1095,3.430998998880386,4.3195931292354945,2
cos_elem_2109,3.429838651418686,6.859677302837371,1
euc_elem_9,3.4271453976631165,6.854290795326232,1
cos_elem_3197,3.418149971961975,6.83629994392395,1
cos_elem_2249,3.4160180568695067,6.832036113739012,1
euc_elem_2633,3.414580833911896,6.829161667823792,1
cos_elem_1090,3.410630351305008,4.504440902023315,2
euc_elem_2525,3.4103691041469575,6.820738208293915,1
cos_elem_3209,3.4066705763339997,4.1857490686534105,2
euc_elem_2999,3.406482940912247,6.812965881824494,1
cos_elem_2550,3.399482560157776,6.798965120315552,1
cos_elem_2962,3.3964500397443773,6.792900079488755,1
euc_elem_752,3.3929781705141067,6.785956341028213,1
cos_elem_1040,3.390769375860691,6.781538751721382,1
cos_elem_2086,3.3884446203708647,4.150973165308052,2
cos_elem_2979,3.3845179796218874,6.769035959243775,1
euc_elem_2072,3.3843426287174223,4.234035880706201,2
euc_elem_2831,3.3810169816017153,4.258075377792254,2
euc_elem_1910,3.3798534154891966,6.759706830978393,1
cos_elem_1383,3.3786496043205263,6.757299208641053,1
euc_elem_791,3.375171807408333,6.750343614816666,1
euc_elem_2824,3.373191606998444,6.746383213996888,1
cos_elem_1600,3.3721437036991118,5.583107439951533,2
euc_elem_82,3.363364207744598,4.73011837358741,2
cos_elem_2568,3.36315241754055,6.7263048350811,1
cos_elem_1005,3.357490161061287,6.714980322122574,1
cos_elem_2212,3.35326007604599,4.107005769409392,2
euc_elem_152,3.3405745193362235,5.8157264109914895,2
euc_elem_2616,3.3399420201778414,6.679884040355682,1
euc_elem_1038,3.3336538076400757,5.854526100556965,2
cos_elem_1591,3.32959520816803,6.65919041633606,1
euc_elem_220,3.32890522480011,6.65781044960022,1
euc_elem_2037,3.32300018966198,5.0733043414572006,2
euc_elem_1118,3.320106053352356,6.640212106704712,1
euc_elem_2711,3.317439556121826,6.634879112243652,1
cos_elem_2184,3.3174122095108034,6.634824419021607,1
cos_elem_142,3.3141714304685594,6.628342860937119,1
cos_elem_1215,3.3117507845163345,2.9628927168671044,3
euc_elem_756,3.3081550180912016,4.073229953601976,2
cos_elem_1857,3.307864084839821,6.615728169679642,1
euc_elem_1199,3.304602614045143,6.191302713249775,2
cos_elem_1200,3.3016856402158736,6.603371280431747,1
euc_elem_1282,3.2996615886688234,4.128992430412533,2
euc_elem_3051,3.2932961985468863,6.586592397093773,1
euc_elem_3228,3.291890747845173,2.9821468324821265,3
cos_elem_212,3.291148829460144,4.71808382343595,2
cos_elem_913,3.285984015464783,4.5775426635497825,2
cos_elem_3290,3.2726159572601317,6.545231914520263,1
euc_elem_1610,3.2702524065971375,4.415651668034779,2
euc_elem_2122,3.2697656095027923,4.819748628660924,3
euc_elem_1823,3.268538421392441,3.07618852487379,3
euc_elem_3321,3.268144790828228,4.388662280790431,2
cos_elem_3148,3.2669297575950624,6.533859515190125,1
euc_elem_1670,3.2643520832061768,6.5287041664123535,1
euc_elem_1918,3.2628518104553224,6.525703620910646,1
euc_elem_2572,3.254099416732788,4.0155831101323685,2
cos_elem_2739,3.253040409088135,6.506080818176269,1
cos_elem_999,3.248367977142334,6.496735954284668,2
cos_elem_2670,3.2467033684253694,6.493406736850739,1
euc_elem_1106,3.2453117609024047,6.490623521804809,1
euc_elem_1432,3.2433459401130675,6.486691880226136,1
cos_elem_317,3.2412149608135223,5.950415643186139,2
euc_elem_1705,3.236660772562027,6.473321545124054,1
euc_elem_1050,3.231065809726715,6.46213161945343,1
cos_elem_2460,3.2252962797880174,6.450592559576035,1
cos_elem_984,3.2240226209163665,3.954348148213065,2
euc_elem_1979,3.2221792101860047,6.444358420372009,1
cos_elem_891,3.21381177008152,4.636146260619674,2
euc_elem_1423,3.212369918823242,6.424739837646484,1
cos_elem_1346,3.2108132570981978,6.4216265141963955,1
euc_elem_2452,3.210332190990448,6.420664381980895,1
euc_elem_3302,3.208986160159111,4.561292637967082,2
cos_elem_2061,3.205837386846542,4.733084885667405,2
euc_elem_2204,3.2051826298236845,6.410365259647369,1
cos_elem_724,3.203879624605179,3.962411114958558,2
euc_elem_653,3.201514410972595,6.40302882194519,1
euc_elem_3215,3.2007137894630433,3.99293152615689,3
euc_elem_1801,3.1930952429771424,6.386190485954284,1
euc_elem_832,3.1924842610955237,6.3849685221910475,1
cos_elem_3094,3.1911742091178894,4.743584956877004,2
euc_elem_1166,3.179074788093567,4.545799799975273,2
euc_elem_453,3.179035949707031,6.358071899414061,1
cos_elem_2295,3.177563375234604,4.4632441184296825,2
euc_elem_199,3.1747220039367674,6.349444007873535,1
cos_elem_1956,3.1734956741333007,6.346991348266601,1
cos_elem_1052,3.172584056854248,6.345168113708496,1
cos_elem_3049,3.168359625339508,6.336719250679016,1
euc_elem_965,3.1608163833618166,6.321632766723633,1
euc_elem_781,3.1578187853097917,4.330838373639348,2
euc_elem_3030,3.1554491579532624,3.869901224258586,2
euc_elem_2410,3.15297794342041,4.045105969028312,2
cos_elem_375,3.147539031505585,4.634063020999542,2
euc_elem_1018,3.147348141670227,6.294696283340454,1
euc_elem_1147,3.1455802023410797,6.291160404682159,1
euc_elem_530,3.1407559871673585,6.281511974334717,1
euc_elem_2336,3.1345946311950685,6.269189262390138,1
cos_elem_1893,3.1325392007827757,6.265078401565551,1
euc_elem_1601,3.131787395477295,4.582113595806837,2
euc_elem_2337,3.131581974029541,4.343130651342547,3
cos_elem_1227,3.127076742053032,3.8784827681991354,2
cos_elem_2597,3.1256769955158235,6.251353991031647,1
cos_elem_2826,3.124657979607582,6.249315959215165,1
euc_elem_1503,3.123020093142986,4.270325999603978,2
euc_elem_2713,3.1217854022979736,6.243570804595947,1
euc_elem_3207,3.1150998562574386,3.815259855409377,2
cos_elem_1762,3.1030437529087065,4.364350795617884,2
cos_elem_189,3.0983116030693054,4.502347965004411,2
euc_elem_2752,3.096479392051697,6.192958784103394,1
cos_elem_1529,3.0955741822719576,4.561053947207274,2
cos_elem_1367,3.0953701555728914,3.8581605279892117,2
euc_elem_2927,3.0952647984027863,6.190529596805574,1
euc_elem_741,3.0906522274017334,6.181304454803467,1
euc_elem_2910,3.0876149415969847,4.095612504771935,2
euc_elem_2024,3.084870970249176,6.169741940498351,1
euc_elem_2311,3.083833786845207,6.167667573690414,1
cos_elem_844,3.0804982006549837,6.160996401309967,1
euc_elem_3265,3.078662467002869,6.157324934005738,1
cos_elem_576,3.0734819531440736,3.8270167859268995,2
cos_elem_2313,3.0701050639152525,3.7920741501760644,2
cos_elem_78,3.063374626636505,6.126749253273011,1
cos_elem_542,3.0601468086242676,5.127759248051991,2
cos_elem_2026,3.055555987358093,6.111111974716186,1
cos_elem_45,3.0532653510570524,2.503133128691596,3
euc_elem_562,3.0529505550861358,3.7644997326760112,2
euc_elem_1761,3.0501732528209686,6.100346505641937,1
euc_elem_1053,3.048751413822174,6.097502827644348,1
cos_elem_2578,3.04171621799469,4.048003487591301,2
euc_elem_2891,3.0416547894477843,6.083309578895569,1
cos_elem_2277,3.0368900537490844,6.073780107498169,1
euc_elem_1721,3.0360512137413025,3.173399614711345,3
euc_elem_1325,3.031355029344559,6.062710058689118,1
euc_elem_502,3.0296831846237184,6.059366369247438,1
cos_elem_1378,3.028411865234375,6.05682373046875,1
euc_elem_1234,3.0204263657331465,3.7009240609266403,2
euc_elem_367,3.017531234025955,3.728442068295611,2
euc_elem_1404,3.0145365715026857,6.0290731430053714,1
euc_elem_2350,3.0137491911649703,4.362890927555981,2
cos_elem_1678,3.0132980078458784,3.217440129008808,3
euc_elem_1047,3.0129679560661318,3.6927351247721116,2
cos_elem_1384,3.011616951227188,6.023233902454377,1
cos_elem_3048,3.0087019920349123,3.8942709600932184,2
euc_elem_477,3.006459927558899,6.012919855117798,1
euc_elem_3288,3.0047528028488157,2.6284600318950897,3
euc_elem_2886,3.0035950243473053,4.005388520817811,2
cos_elem_1589,3.0016596376895905,3.8118332993874833,2
euc_elem_2673,2.992998206615448,5.985996413230896,1
cos_elem_2936,2.9909690380096436,3.6748192007243303,2
euc_elem_2962,2.9889533042907717,5.977906608581543,1
cos_elem_1848,2.988208198547363,4.069286326973165,2
euc_elem_2839,2.9839638762176035,3.6555132244942867,2
euc_elem_387,2.9754696428775786,5.950939285755158,1
euc_elem_751,2.9748092174530028,4.059882527029113,2
cos_elem_1617,2.974428176879883,3.7239682365808617,2
euc_elem_121,2.974293166399002,3.6436356923640663,2
cos_elem_14,2.9720160007476806,5.944032001495361,1
euc_elem_987,2.970510995388031,3.870120681347889,2
euc_elem_1138,2.9700533986091613,5.9401067972183235,1
euc_elem_921,2.9691516280174257,5.9383032560348505,1
euc_elem_1532,2.963450962305069,5.926901924610138,1
euc_elem_2504,2.960552442073822,3.6481285146835676,2
euc_elem_2905,2.9600608110427857,5.9201216220855715,1
euc_elem_3235,2.9599376052618025,3.8281077236794925,2
cos_elem_2777,2.9559860944747927,5.424079311775665,2
cos_elem_700,2.955592381954193,5.911184763908386,1
cos_elem_1723,2.9532822132110597,5.906564426422119,1
cos_elem_181,2.9376084327697756,5.875216865539551,1
euc_elem_243,2.9372994124889376,4.481452714169697,2
cos_elem_2482,2.935105550289154,5.870211100578308,1
cos_elem_553,2.9310522198677065,5.862104439735413,1
cos_elem_2183,2.9289660453796387,5.857932090759277,1
euc_elem_1435,2.925827592611313,3.942719835173037,2
cos_elem_3114,2.924789597094059,3.600515519312474,2
euc_elem_2901,2.923780059814453,5.847560119628907,1
euc_elem_2512,2.921810841560364,5.843621683120728,1
cos_elem_1252,2.921212214231491,5.842424428462982,1
cos_elem_1704,2.9177373588085174,3.7157532296743456,2
cos_elem_2570,2.912523013353348,3.584174484799235,2
cos_elem_1781,2.909217816591263,5.818435633182526,1
cos_elem_1056,2.9029374003410338,5.8058748006820675,1
cos_elem_1256,2.9012749254703523,3.85597777228539,2
euc_elem_300,2.9003947407007216,3.6439436446812796,2
cos_elem_425,2.8959999799728395,5.791999959945679,1
euc_elem_3240,2.89408740401268,4.621389546997876,2
cos_elem_2890,2.8928888380527495,5.785777676105499,1
cos_elem_2151,2.8906095802783964,5.781219160556793,1
cos_elem_478,2.8887362480163574,5.777472496032715,1
euc_elem_1571,2.8830849885940553,5.7661699771881105,1
euc_elem_2408,2.8807511925697327,5.761502385139465,1
cos_elem_707,2.8764519691467285,5.752903938293457,1
cos_elem_2667,2.8758150935173035,5.751630187034607,1
euc_elem_2422,2.8729481935501098,2.924416678346886,3
cos_elem_260,2.870365023612976,4.707953481523185,2
euc_elem_1704,2.86916179060936,5.7383235812187205,1
cos_elem_2765,2.865744987130165,5.581830664243998,2
cos_elem_3252,2.864228904247284,5.728457808494568,1
euc_elem_3275,2.857231670618057,4.2317406776268305,2
euc_elem_2683,2.856096014380455,5.71219202876091,1
cos_elem_2928,2.854485219717026,5.708970439434052,1
cos_elem_496,2.8517467796802523,3.8034783411565987,2
cos_elem_427,2.850899539887905,4.667660292222229,2
cos_elem_3032,2.8488384246826173,5.6976768493652346,1
cos_elem_2064,2.8477405935525892,2.6876828952464686,3
cos_elem_1709,2.8435580283403397,5.687116056680679,1
cos_elem_2780,2.8430659770965576,3.5993672275887567,2
euc_elem_2109,2.8408979713916778,3.9273475093819896,2
euc_elem_1437,2.8367026165127753,3.733118837541375,2
euc_elem_846,2.8335937380790712,5.6671874761581424,1
euc_elem_295,2.8290804386138917,5.658160877227783,1
euc_elem_1480,2.8267540454864504,5.653508090972901,1
cos_elem_868,2.825295829772949,5.650591659545898,1
euc_elem_2581,2.8194215536117553,3.453164461662388,2
euc_elem_1964,2.819078403711319,5.638156807422638,1
euc_elem_1029,2.8167931497097016,3.6248419809116004,2
euc_elem_221,2.816238224506378,4.258218803056016,2
euc_elem_2265,2.813329216837883,5.626658433675766,1
euc_elem_2681,2.808463007211685,2.8902086523409976,3
euc_elem_1974,2.807522398233414,3.4599021248191923,2
euc_elem_594,2.8055054187774657,4.206829806415598,2
euc_elem_855,2.802288234233856,5.604576468467712,1
euc_elem_3298,2.8005429983139036,3.479340895666243,2
euc_elem_1872,2.799774783849716,3.5875397544881538,2
cos_elem_1667,2.7952945798635485,3.4792506180493517,2
cos_elem_2098,2.7903715848922728,5.580743169784546,1
cos_elem_1531,2.7833178639411926,5.566635727882385,1
cos_elem_2887,2.781373602151871,4.058190346454164,2
cos_elem_1126,2.780496048927307,5.560992097854614,1
euc_elem_3195,2.7783298194408417,5.556659638881683,1
euc_elem_3022,2.7777384772896765,5.555476954579353,1
cos_elem_2339,2.770793151855469,4.9163607622716805,2
cos_elem_1249,2.769202375411987,5.538404750823974,1
cos_elem_1804,2.7691550076007845,3.1321835877305504,3
euc_elem_849,2.768731254339218,5.537462508678436,1
euc_elem_2646,2.768230587244034,5.536461174488068,1
euc_elem_22,2.7643930196762083,5.528786039352417,1
euc_elem_567,2.7641900062561033,5.528380012512207,1
cos_elem_1686,2.7632227152585984,5.526445430517198,1
euc_elem_1096,2.7631577640771865,5.526315528154373,1
cos_elem_2009,2.758551815152168,3.416622637017239,2
euc_elem_2953,2.7576790153980255,5.515358030796051,1
cos_elem_1154,2.756589651107788,4.182366188146403,2
euc_elem_318,2.752923998236656,3.422814600192397,2
cos_elem_35,2.747647148370743,4.722043714968192,2
cos_elem_393,2.745143008232117,3.65786849619036,2
cos_elem_2544,2.737863552570343,5.475727105140686,1
euc_elem_445,2.7377319991588593,5.475463998317719,1
cos_elem_2049,2.7367769837379456,3.9532462081716915,2
cos_elem_1265,2.734089803695679,2.7716205354160737,3
cos_elem_366,2.7319934129714967,5.463986825942993,1
cos_elem_2456,2.730274772644043,3.613909610584157,2
euc_elem_31,2.7289737850427627,5.457947570085525,1
euc_elem_796,2.72878258228302,5.45756516456604,1
cos_elem_810,2.725458002090454,5.450916004180908,1
euc_elem_1924,2.7244214177131654,5.44884283542633,1
cos_elem_2232,2.7188572108745577,5.437714421749115,1
euc_elem_33,2.7159670531749724,4.0859686371006045,2
euc_elem_1436,2.7151565954089163,5.430313190817833,1
euc_elem_2915,2.7139178067445755,5.427835613489151,1
cos_elem_3266,2.7108828902244566,5.421765780448913,1
cos_elem_2571,2.709611201286316,3.507447581163021,2
euc_elem_1274,2.7074852108955385,5.414970421791076,1
euc_elem_3151,2.706703782081604,3.4691694960077695,2
euc_elem_3185,2.7038888454437258,5.4077776908874515,1
euc_elem_1301,2.7036532044410704,5.407306408882141,1
euc_elem_951,2.7027750253677367,5.4055500507354735,1
cos_elem_2995,2.701826658844948,5.403653317689896,1
cos_elem_3321,2.701309385895729,3.5701104445491825,2
euc_elem_2319,2.70048063993454,5.40096127986908,1
euc_elem_3096,2.6985495567321776,5.397099113464355,1
cos_elem_668,2.6968331933021545,5.393666386604309,1
cos_elem_67,2.6934272170066835,5.386854434013367,1
euc_elem_888,2.6877472043037414,5.375494408607483,1
euc_elem_2751,2.6857962191104887,3.7031520917176137,2
euc_elem_1236,2.6847985863685606,5.369597172737121,1
euc_elem_1384,2.683572781085968,5.367145562171936,1
cos_elem_2059,2.683175230026245,5.36635046005249,1
cos_elem_261,2.6821818470954897,5.364363694190979,1
cos_elem_454,2.6750834226608275,3.341690141763362,2
euc_elem_1512,2.671508568525314,5.343017137050628,1
euc_elem_2208,2.6657278299331666,4.314678696439009,2
cos_elem_2223,2.662416046857834,5.324832093715668,1
cos_elem_318,2.657104015350342,3.729944735669541,2
euc_elem_2680,2.6528666257858275,5.305733251571655,1
euc_elem_3099,2.649495208263397,5.298990416526794,1
euc_elem_157,2.646272772550583,3.474394265953656,2
euc_elem_3055,2.64358579069376,3.9745733248663018,2
cos_elem_3026,2.641240435838699,5.282480871677398,1
euc_elem_1885,2.63678902387619,5.27357804775238,1
euc_elem_3197,2.6359021723270417,5.271804344654084,1
euc_elem_328,2.634300392866135,5.26860078573227,2
cos_elem_3161,2.6339298486709595,5.267859697341919,1
cos_elem_1921,2.632610547542572,4.462244067471078,2
cos_elem_1800,2.6275208353996278,3.2378878121331978,2
cos_elem_1301,2.6249475866556167,5.2498951733112325,1
euc_elem_2618,2.6229580879211425,5.245916175842285,1
cos_elem_632,2.6210774421691894,5.24215488433838,1
euc_elem_1213,2.620956391096115,5.24191278219223,1
cos_elem_333,2.614157420396805,5.228314840793611,1
euc_elem_1395,2.6135909274220466,5.227181854844093,1
cos_elem_1065,2.6121704772114755,3.221310281052352,2
euc_elem_579,2.609205436706543,5.218410873413086,1
cos_elem_1630,2.608281797170639,5.216563594341278,1
euc_elem_806,2.6077463924884796,5.215492784976959,1
euc_elem_312,2.6012938141822817,5.202587628364563,1
cos_elem_1009,2.5987070083618162,5.1974140167236325,1
euc_elem_3004,2.5980952203273775,5.196190440654755,1
euc_elem_440,2.5978812128305435,5.195762425661087,1
cos_elem_1644,2.594847798347473,5.189695596694946,1
euc_elem_920,2.5895628303289415,4.295851231084005,2
cos_elem_1861,2.583374798297882,4.486153543736044,2
euc_elem_3208,2.582110249996185,3.2270751964367217,2
cos_elem_1985,2.5784885764122008,3.2357021351268136,2
euc_elem_1334,2.5768598437309267,5.1537196874618525,1
euc_elem_680,2.5750377893447878,5.1500755786895756,1
cos_elem_1986,2.5670253843069077,5.1340507686138155,1
cos_elem_1155,2.5662767827510833,3.268140735270421,2
cos_elem_1944,2.5609884381294252,5.1219768762588505,1
euc_elem_2493,2.5608130216598513,5.1216260433197025,1
euc_elem_1916,2.5584751456975936,5.116950291395188,1
cos_elem_77,2.5577289700508117,3.6779440759407804,2
euc_elem_1684,2.5550442367792128,5.1100884735584255,1
euc_elem_3234,2.5542820036411285,3.2130985230009785,2
euc_elem_2389,2.551208019256592,5.102416038513184,1
cos_elem_2933,2.5503657937049864,5.100731587409973,1
cos_elem_774,2.550074803829193,3.161542710275968,2
cos_elem_708,2.5491536527872087,5.0983073055744175,1
cos_elem_2622,2.546653562784195,5.09330712556839,1
euc_elem_511,2.543910896778107,2.620202160061884,3
cos_elem_145,2.5352425992488863,5.070485198497773,1
euc_elem_319,2.5352305471897125,5.070461094379425,1
euc_elem_1082,2.5346368074417116,5.069273614883424,1
euc_elem_1660,2.5344332814216615,5.068866562843323,1
euc_elem_2956,2.5275728821754457,5.0551457643508915,1
euc_elem_478,2.5264430016279222,5.0528860032558445,1
cos_elem_350,2.5260674118995667,5.052134823799133,1
euc_elem_96,2.5231921911239623,5.046384382247925,1
euc_elem_2739,2.519562005996704,5.039124011993408,1
cos_elem_1967,2.5193662703037263,3.9581571376491897,2
euc_elem_2540,2.517979621887207,5.035959243774414,1
cos_elem_2250,2.5165751695632936,5.033150339126587,1
euc_elem_296,2.506439986824989,3.1602760255969873,3
cos_elem_1143,2.5063441306352616,5.012688261270523,1
euc_elem_286,2.5057739496231077,5.0115478992462155,1
euc_elem_512,2.504507637023926,5.009015274047852,1
cos_elem_1677,2.504197855293751,5.008395710587502,1
euc_elem_2385,2.496262991428375,4.99252598285675,1
cos_elem_2698,2.494955962896347,4.989911925792694,1
cos_elem_1430,2.4892248272895814,4.978449654579164,1
euc_elem_3276,2.4816597774624825,3.3188857878800917,2
cos_elem_937,2.477585959434509,4.955171918869018,1
cos_elem_2163,2.4775223940610887,4.955044788122176,1
euc_elem_2749,2.476698823273182,4.953397646546364,1
euc_elem_63,2.4754494309425352,4.9508988618850704,2
cos_elem_1089,2.47364462018013,4.947289240360261,1
cos_elem_34,2.4709583640098574,4.941916728019714,1
cos_elem_2256,2.4709476232528687,4.941895246505737,1
euc_elem_2907,2.470354986190796,3.6208780735425803,3
cos_elem_2463,2.4681707859039306,4.936341571807861,1
euc_elem_3217,2.4619444251060485,4.923888850212097,1
cos_elem_3177,2.457516050338745,4.91503210067749,1
euc_elem_2856,2.4554118633270265,4.910823726654053,1
cos_elem_1879,2.452868750691414,4.905737501382828,1
euc_elem_1158,2.452728395164013,3.6363350581499394,2
cos_elem_2129,2.4523870050907135,4.904774010181427,1
euc_elem_2240,2.4466411590576174,4.893282318115235,1
euc_elem_1271,2.4458903908729552,4.89178078174591,1
cos_elem_1375,2.4442148089408873,3.5372179946888416,2
cos_elem_312,2.443608596920967,4.887217193841934,1
cos_elem_2487,2.435189402103424,4.870378804206847,1
euc_elem_1421,2.4347432076931,2.4703973912240484,3
cos_elem_744,2.4342662394046783,3.4346867377858556,2
euc_elem_1768,2.4331133350729943,4.866226670145989,1
euc_elem_523,2.428856039047241,4.857712078094482,1
euc_elem_2695,2.4240023851394654,4.848004770278931,1
cos_elem_2030,2.4229591727256774,4.845918345451355,1
euc_elem_1267,2.4224720299243927,4.844944059848785,1
cos_elem_730,2.4215921998023986,3.5464118416741655,2
euc_elem_578,2.4156149208545683,4.831229841709137,1
cos_elem_3054,2.4139410257339478,4.8278820514678955,1
euc_elem_1250,2.4109660148620606,4.821932029724122,1
euc_elem_1049,2.410690426826477,3.095122641818437,2
cos_elem_1622,2.4105013966560365,4.821002793312073,1
euc_elem_125,2.407148224115372,4.814296448230744,1
cos_elem_2607,2.406757426261902,4.813514852523804,1
euc_elem_1126,2.4067314147949217,4.813462829589843,1
euc_elem_1454,2.399168407917023,3.125523340623687,2
euc_elem_2644,2.3957703828811647,4.7915407657623295,1
euc_elem_1114,2.3885299921035767,4.777059984207153,1
cos_elem_2953,2.3865519911050797,3.4985475267621644,2
