feature,importance_split,importance_gain,importance_gain_norm,selected_in_n_folds
cos_elem_1964,10.0,12.046592503786087,0.00016633394908328614,2
cos_elem_2819,9.75,12.038187492638826,0.000166217896457137,4
cos_elem_2897,7.5,12.03725104779005,0.00016620496644645169,2
cos_elem_1538,10.333333333333334,12.034269293149313,0.00016616379571502408,3
cos_elem_1111,5.0,12.033552169799805,0.00016615389399728388,1
euc_elem_1256,9.0,12.032784923911095,0.00016614330020999117,2
cos_elem_979,11.0,12.03126409649849,0.0001661223013068297,1
euc_elem_1180,6.0,12.031035125255585,0.0001661191397745502,1
euc_elem_340,9.0,12.023134991526604,0.00016601005826946777,2
euc_elem_732,10.0,12.023090859254202,0.00016600944891083394,3
euc_elem_3051,4.0,12.022935375571251,0.0001660073020618395,2
euc_elem_1243,8.0,12.012429013848305,0.00016586223492892816,1
cos_elem_2276,8.0,12.006702974438667,0.00016578317234361103,1
euc_elem_1059,8.0,11.997402250766754,0.0001656547521204487,1
euc_elem_668,10.0,11.994158118963242,0.0001656099586027751,1
cos_elem_866,8.0,11.992173939943314,0.00016558256194832953,3
euc_elem_776,11.0,11.980958878993988,0.00016542770941419387,1
euc_elem_1055,5.0,11.979881137609482,0.00016541282844428315,1
euc_elem_2742,5.666666666666667,11.968936602274576,0.00016526171120656103,3
cos_elem_1383,6.0,11.96377295255661,0.00016519041384600018,1
euc_elem_2976,10.0,11.962455108761787,0.00016517221764964017,1
cos_elem_2758,6.5,11.948192775249481,0.00016497528974197673,2
euc_elem_1770,6.0,11.924674063920975,0.0001646505539188474,3
cos_elem_2923,6.666666666666667,11.920910477638245,0.00016459858800658422,3
cos_elem_1077,6.5,11.907256543636322,0.00016441006060662872,2
cos_elem_1783,9.0,11.895477384328842,0.0001642474192552359,3
euc_elem_736,8.0,11.894740521907806,0.00016423724498924462,2
euc_elem_347,8.0,11.886809766292572,0.00016412774067088391,2
euc_elem_524,6.0,11.883944869041443,0.00016408818345390756,1
cos_elem_1966,7.5,11.883878588676453,0.00016408726828433972,2
euc_elem_2184,9.666666666666666,11.882774040102959,0.0001640720171727805,3
cos_elem_2677,6.0,11.869007671872774,0.00016388193733140281,3
euc_elem_1321,7.0,11.864226073026657,0.0001638159151580159,2
cos_elem_829,9.2,11.862490336596967,0.00016379194888748523,5
euc_elem_2020,8.666666666666666,11.85002980629603,0.00016361989947085765,3
euc_elem_1514,10.0,11.836954891681671,0.0001634393669110446,1
euc_elem_2397,9.0,11.817132949829102,0.00016316567442366272,1
cos_elem_514,9.0,11.816723972558975,0.0001631600274488519,1
euc_elem_1419,8.333333333333334,11.815315355857214,0.00016314057790088428,3
cos_elem_667,12.0,11.807053968310356,0.00016302650836502635,2
euc_elem_1281,8.0,11.769731476902962,0.00016251117613448333,2
cos_elem_304,5.0,11.760529786348343,0.00016238412331621036,2
euc_elem_2243,5.5,11.749720089137554,0.0001622348678628612,2
cos_elem_2191,8.0,11.744442909955978,0.00016216200293835947,1
euc_elem_1511,7.5,11.724597357213497,0.0001618879844423939,4
euc_elem_601,8.5,11.704402796924114,0.00016160914700667274,2
euc_elem_1433,6.0,11.702023148536682,0.00016157628988848043,1
euc_elem_920,13.0,11.683443039655685,0.00016131974407408503,1
cos_elem_113,6.0,11.673723354935646,0.00016118553902458072,2
